experiment_id,transcript_id,model_name,technique_name,rag_enabled,name_original,name_en,is_hallucinated
714,17,Qwen 2.5 3B Instruct,structured-output,0,chicken breast,chicken breast,1
714,17,Qwen 2.5 3B Instruct,structured-output,0,olive oil,olive oil,0
714,17,Qwen 2.5 3B Instruct,structured-output,0,salt,salt,1
714,17,Qwen 2.5 3B Instruct,structured-output,0,onja seasoning,onza seasoning,1
714,17,Qwen 2.5 3B Instruct,structured-output,0,butter,butter,1
714,17,Qwen 2.5 3B Instruct,structured-output,0,shallot,shallot,1
714,17,Qwen 2.5 3B Instruct,structured-output,0,garlic,garlic,0
714,17,Qwen 2.5 3B Instruct,structured-output,0,black pepper,black pepper,0
714,17,Qwen 2.5 3B Instruct,structured-output,0,thyme,thyme,1
714,17,Qwen 2.5 3B Instruct,structured-output,0,parmesan cheese,parmesan cheese,1
714,17,Qwen 2.5 3B Instruct,structured-output,0,pasta,spaghetti,1
714,17,Qwen 2.5 3B Instruct,structured-output,0,baby spinach,baby spinach,1
714,17,Qwen 2.5 3B Instruct,structured-output,0,tomato,tomato,1
716,34,Qwen 2.5 3B Instruct,zero-shot,0,ayam,chicken breast,0
716,34,Qwen 2.5 3B Instruct,zero-shot,0,bawang putih,white onion,1
716,34,Qwen 2.5 3B Instruct,zero-shot,0,bawang holland,flavoured onion,1
716,34,Qwen 2.5 3B Instruct,zero-shot,0,tomat,tomato,0
716,34,Qwen 2.5 3B Instruct,zero-shot,0,bawang goreng,crispy onion,1
716,34,Qwen 2.5 3B Instruct,zero-shot,0,mushroom,button mushroom,0
716,34,Qwen 2.5 3B Instruct,zero-shot,0,macaroni,macaroni pasta,0
716,34,Qwen 2.5 3B Instruct,zero-shot,0,bumbu masak,seasoning mix,1
717,18,Qwen 2.5 3B Instruct,chain-of-thought,0,daging syabu-syabu,pork meatballs,1
717,18,Qwen 2.5 3B Instruct,chain-of-thought,0,daging hiris nipis,lean minced meat,1
717,18,Qwen 2.5 3B Instruct,chain-of-thought,0,sayur lengkap,complete vegetables,1
717,18,Qwen 2.5 3B Instruct,chain-of-thought,0,glass noodle,glass noodles (glass rice vermicelli),1
717,18,Qwen 2.5 3B Instruct,chain-of-thought,0,sauce,sauce,1
718,18,Qwen 2.5 3B Instruct,structured-output,0,syabu-syabu,tender beef strips,1
718,18,Qwen 2.5 3B Instruct,structured-output,0,garam,salt,0
718,18,Qwen 2.5 3B Instruct,structured-output,0,black pepper,black pepper,0
718,18,Qwen 2.5 3B Instruct,structured-output,0,white pepper,white pepper,1
718,18,Qwen 2.5 3B Instruct,structured-output,0,soy sauce,soy sauce,1
718,18,Qwen 2.5 3B Instruct,structured-output,0,sesame oil,sesame oil,1
718,18,Qwen 2.5 3B Instruct,structured-output,0,daging hiris nipis,tender minced meat,1
718,18,Qwen 2.5 3B Instruct,structured-output,0,sayur lengkap,complete vegetables,1
718,18,Qwen 2.5 3B Instruct,structured-output,0,bihun goreng,stir-fried egg noodles,1
718,18,Qwen 2.5 3B Instruct,structured-output,0,glass noodles,glass noodles (japchae),1
718,18,Qwen 2.5 3B Instruct,structured-output,0,soy sauce japchae,japchae sauce (got kimchi),1
720,35,Qwen 2.5 3B Instruct,zero-shot,0,ayam,chicken,0
720,35,Qwen 2.5 3B Instruct,zero-shot,0,tepung,chicken crumbs,1
720,35,Qwen 2.5 3B Instruct,zero-shot,0,dahi,yogurt,0
720,35,Qwen 2.5 3B Instruct,zero-shot,0,sos,sauce,0
723,20,Qwen 2.5 3B Instruct,few-shot,0,suju cair,ice cream,1
723,20,Qwen 2.5 3B Instruct,few-shot,0,air cincau,tapioca milk,1
723,20,Qwen 2.5 3B Instruct,few-shot,0,buah naga,dragon fruit,1
723,20,Qwen 2.5 3B Instruct,few-shot,0,sagu,coconut milk,1
723,20,Qwen 2.5 3B Instruct,few-shot,0,susu pekat,heavy cream,1
724,36,Qwen 2.5 3B Instruct,zero-shot,0,-,-,1
725,20,Qwen 2.5 3B Instruct,chain-of-thought,0,suju cair,ice cream,1
725,20,Qwen 2.5 3B Instruct,chain-of-thought,0,air cincau,cendana water,0
725,20,Qwen 2.5 3B Instruct,chain-of-thought,0,sagu yang gebu,coconut jelly,1
725,20,Qwen 2.5 3B Instruct,chain-of-thought,0,siur buah naga,pear juice,1
726,20,Qwen 2.5 3B Instruct,structured-output,0,suju cair,crushed ice,1
726,20,Qwen 2.5 3B Instruct,structured-output,0,air cincau,coconut water,0
726,20,Qwen 2.5 3B Instruct,structured-output,0,buah naga yang baru keluar,fresh mangosteen fruit,1
726,20,Qwen 2.5 3B Instruct,structured-output,0,sagu yang gebu,cooked tapioca pearls,1
726,20,Qwen 2.5 3B Instruct,structured-output,0,susu pekat,full cream milk,1
728,37,Qwen 2.5 3B Instruct,zero-shot,0,peanut butter,peanut butter,0
728,37,Qwen 2.5 3B Instruct,zero-shot,0,kicap masin,soy sauce (sweet soy),0
728,37,Qwen 2.5 3B Instruct,zero-shot,0,kicap manis,soy sauce (sweet soy),0
728,37,Qwen 2.5 3B Instruct,zero-shot,0,madu,honey,0
728,37,Qwen 2.5 3B Instruct,zero-shot,0,bawang putih,garlic,0
728,37,Qwen 2.5 3B Instruct,zero-shot,0,halia,"fish sauce (prahew, belachan)",1
728,37,Qwen 2.5 3B Instruct,zero-shot,0,cili flakes,pepper flakes (dry red chili),1
729,21,Qwen 2.5 3B Instruct,chain-of-thought,0,minyak,oil,0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,0,beef,beef,0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,0,mie sedap mie goreng perisa asli,Mee Sedap Original Fried Noodles,1
729,21,Qwen 2.5 3B Instruct,chain-of-thought,0,telur kuning,egg yolk,0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,0,mayo,mayonnaise,0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang putih,garlic,0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang merah,red onion,0
729,21,Qwen 2.5 3B Instruct,chain-of-thought,0,daun bawang,onion leaf,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,minyak,oil,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,beef,beef,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,mie sedap mie goreng perisa asli,Mee Sedap Authentic Fried Noodles,1
730,21,Qwen 2.5 3B Instruct,structured-output,0,telur kuning,egg yolk,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,mayo,mayonnaise,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,bawang putih,shallot,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,bawang merah,red onion,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,daun bawang,leaves of garlic or shallot,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,beef yang sudah dikukus,coked beef,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,signature bawang goreng kering,crunchy garlic sauce,0
730,21,Qwen 2.5 3B Instruct,structured-output,0,chili oil favorit anda,your preferred chili oil,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,4 cloves of garlic,4 cloves of garlic,1
732,38,Qwen 2.5 3B Instruct,zero-shot,0,four onion pieces,four onion pieces,1
732,38,Qwen 2.5 3B Instruct,zero-shot,0,olive oil,olive oil,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,salt,salt,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,water,water,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,cream,cream,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,pepper,pepper,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,garlic powder,garlic powder,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,paprika,paprika,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,butter,butter,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,parmesan cheese,parmesan cheese,0
732,38,Qwen 2.5 3B Instruct,zero-shot,0,hot sauce oil,hot sauce oil,1
732,38,Qwen 2.5 3B Instruct,zero-shot,0,parmesan cheese,parmesan cheese,0
735,23,Qwen 2.5 3B Instruct,few-shot,0,daging,beef,1
735,23,Qwen 2.5 3B Instruct,few-shot,0,"bawang merah, bawang putih","red onion, white onion",1
735,23,Qwen 2.5 3B Instruct,few-shot,0,"black pepper, garlic powder, daun rosemary, paprika","black pepper, garlic powder, rosemary leaves, paprika",0
735,23,Qwen 2.5 3B Instruct,few-shot,0,"tomato paste, air","tomato paste, water",0
735,23,Qwen 2.5 3B Instruct,few-shot,0,"avocado, dried coriander leaves, black pepper, garam, olive oil, bawang putih, lemon juice","avocado, coriander leaves (dried), black pepper, salt, olive oil, white onion, lemon juice",0
735,23,Qwen 2.5 3B Instruct,few-shot,0,"cheese, brand cheese","cheese (brand), cheese",1
735,23,Qwen 2.5 3B Instruct,few-shot,0,"petroni, brand cheese dill smoked","petroni (brand), brand cheese dill smoked",0
735,23,Qwen 2.5 3B Instruct,few-shot,0,saus saus sausage,saus (sausage),0
735,23,Qwen 2.5 3B Instruct,few-shot,0,bread crumbs,bread crumbs,0
736,39,Qwen 2.5 3B Instruct,zero-shot,0,-,-,0
736,39,Qwen 2.5 3B Instruct,zero-shot,0,Bawang Merah,Red Onion,1
736,39,Qwen 2.5 3B Instruct,zero-shot,0,-,-,0
736,39,Qwen 2.5 3B Instruct,zero-shot,0,-,-,0
739,24,Qwen 2.5 3B Instruct,few-shot,0,ayam,chicken,0
739,24,Qwen 2.5 3B Instruct,few-shot,0,margarine,butter,1
739,24,Qwen 2.5 3B Instruct,few-shot,0,air,water,0
741,24,Qwen 2.5 3B Instruct,chain-of-thought,0,ayam bagian kepak,chicken thighs,0
741,24,Qwen 2.5 3B Instruct,chain-of-thought,0,Rempah ayam madu Emasauce,Golden Sauce seasoning for chicken thighs,0
742,24,Qwen 2.5 3B Instruct,structured-output,0,ayam bagian kepak,whole chicken parts,0
742,24,Qwen 2.5 3B Instruct,structured-output,0,emasauce,golden sauce,1
744,41,Qwen 2.5 3B Instruct,zero-shot,0,"peanut butter, kicap masin, kicap manis, sedikit madu, bawang putih, halia dan chilli flakes","palm sugar, salt, sweet soy sauce, a little of honey, white garlic, shrimp paste and chili flakes",0
745,25,Qwen 2.5 3B Instruct,chain-of-thought,0,2 biji pisang lenyek-lenyek,2 ripe bananas,1
745,25,Qwen 2.5 3B Instruct,chain-of-thought,0,coklat batang,dark chocolate chips,1
745,25,Qwen 2.5 3B Instruct,chain-of-thought,0,oat rolled Quaker,Quaker rolled oats,1
745,25,Qwen 2.5 3B Instruct,chain-of-thought,0,milk fresh,fresh milk,1
745,25,Qwen 2.5 3B Instruct,chain-of-thought,0,butter melted,melted butter,0
745,25,Qwen 2.5 3B Instruct,chain-of-thought,0,baking powder,baking powder,1
747,26,Qwen 2.5 3B Instruct,few-shot,0,daun bawang,shallot,1
747,26,Qwen 2.5 3B Instruct,few-shot,0,bawang putih,garlic,0
747,26,Qwen 2.5 3B Instruct,few-shot,0,oil,cooking oil,1
747,26,Qwen 2.5 3B Instruct,few-shot,0,oil chilli,chilli oil,1
747,26,Qwen 2.5 3B Instruct,few-shot,0,kicap manis,sweet soy sauce,1
747,26,Qwen 2.5 3B Instruct,few-shot,0,gula,sugar,1
747,26,Qwen 2.5 3B Instruct,few-shot,0,biskuit bijan,sesame seeds,1
747,26,Qwen 2.5 3B Instruct,few-shot,0,air,water,0
749,43,Qwen 2.5 3B Instruct,zero-shot,0,beef brisket,beef brisket,1
749,43,Qwen 2.5 3B Instruct,zero-shot,0,olive oil,olive oil,0
749,43,Qwen 2.5 3B Instruct,zero-shot,0,diced tomatoes,diced tomatoes,0
749,43,Qwen 2.5 3B Instruct,zero-shot,0,water,water,0
749,43,Qwen 2.5 3B Instruct,zero-shot,0,salt,salt,0
749,43,Qwen 2.5 3B Instruct,zero-shot,0,pepper,pepper,0
750,26,Qwen 2.5 3B Instruct,chain-of-thought,0,"daun bawang, bawang putih","spring onion, garlic",0
750,26,Qwen 2.5 3B Instruct,chain-of-thought,0,chai oil,shamida chilli oil,1
751,26,Qwen 2.5 3B Instruct,structured-output,0,daun bawang,garlic leaves,0
751,26,Qwen 2.5 3B Instruct,structured-output,0,bawang putih,white garlic,0
751,26,Qwen 2.5 3B Instruct,structured-output,0,minyak panas,cooking oil,1
751,26,Qwen 2.5 3B Instruct,structured-output,0,Shamida chilli oil,Shamida chilli oil,1
752,27,Qwen 2.5 3B Instruct,few-shot,0,oat,oats,0
752,27,Qwen 2.5 3B Instruct,few-shot,0,ayam,chicken,1
752,27,Qwen 2.5 3B Instruct,few-shot,0,bawang putih,white onion,1
752,27,Qwen 2.5 3B Instruct,few-shot,0,sos kiram,cream sauce,1
752,27,Qwen 2.5 3B Instruct,few-shot,0,minyak bijan,peanut oil,1
752,27,Qwen 2.5 3B Instruct,few-shot,0,mince chicken,ground chicken,1
752,27,Qwen 2.5 3B Instruct,few-shot,0,tempeh,tofu,1
752,27,Qwen 2.5 3B Instruct,few-shot,0,telur,egg,1
753,44,Qwen 2.5 3B Instruct,zero-shot,0,daging,beef,0
753,44,Qwen 2.5 3B Instruct,zero-shot,0,garam,salt,0
753,44,Qwen 2.5 3B Instruct,zero-shot,0,pepper,black pepper,0
753,44,Qwen 2.5 3B Instruct,zero-shot,0,tepung jagung,cornstarch,0
753,44,Qwen 2.5 3B Instruct,zero-shot,0,minyak bijan,sesame oil,0
753,44,Qwen 2.5 3B Instruct,zero-shot,0,kicap masin,soy sauce,0
753,44,Qwen 2.5 3B Instruct,zero-shot,0,sos tiram,soybean paste,1
753,44,Qwen 2.5 3B Instruct,zero-shot,0,separuh cube daging,-,1
753,44,Qwen 2.5 3B Instruct,zero-shot,0,white pepper,white pepper,0
753,44,Qwen 2.5 3B Instruct,zero-shot,0,gula,-,1
753,44,Qwen 2.5 3B Instruct,zero-shot,0,air,-,1
753,44,Qwen 2.5 3B Instruct,zero-shot,0,tomato,-,1
754,27,Qwen 2.5 3B Instruct,chain-of-thought,0,minyak bijan,peanut oil,1
754,27,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang putih,garlic,1
754,27,Qwen 2.5 3B Instruct,chain-of-thought,0,ayam yang cincang,chopped chicken,1
754,27,Qwen 2.5 3B Instruct,chain-of-thought,0,biskuit oat Quaker,Quaker rolled oats,0
754,27,Qwen 2.5 3B Instruct,chain-of-thought,0,sos kiram,tamari sauce (or soy sauce),1
754,27,Qwen 2.5 3B Instruct,chain-of-thought,0,wahiti,white pepper powder,1
754,27,Qwen 2.5 3B Instruct,chain-of-thought,0,kicap manis,sweet soy sauce (or regular soy sauce),1
756,28,Qwen 2.5 3B Instruct,few-shot,0,strawberry,strawberries,1
756,28,Qwen 2.5 3B Instruct,few-shot,0,matcha,matcha powder,1
756,28,Qwen 2.5 3B Instruct,few-shot,0,gula,sugar,0
756,28,Qwen 2.5 3B Instruct,few-shot,0,cube ice,ice cubes,1
759,28,Qwen 2.5 3B Instruct,chain-of-thought,0,strawberry,strawberries,1
759,28,Qwen 2.5 3B Instruct,chain-of-thought,0,matcha,matcha (matcha),1
760,28,Qwen 2.5 3B Instruct,structured-output,0,strawberry,strawberry,1
760,28,Qwen 2.5 3B Instruct,structured-output,0,matcha,matcha (green tea powder),1
760,28,Qwen 2.5 3B Instruct,structured-output,0,ice,ice cubes,1
760,28,Qwen 2.5 3B Instruct,structured-output,0,oat milk,oat milk,1
761,29,Qwen 2.5 3B Instruct,few-shot,0,melted butter,butter,1
761,29,Qwen 2.5 3B Instruct,few-shot,0,tepung serba guna,all-purpose flour,1
761,29,Qwen 2.5 3B Instruct,few-shot,0,dark choclate,dark chocolate,1
761,29,Qwen 2.5 3B Instruct,few-shot,0,telur,egg,1
761,29,Qwen 2.5 3B Instruct,few-shot,0,gula,sugar,0
763,48,Qwen 2.5 3B Instruct,zero-shot,0,timun yang dah dicuci,"cucumbers, washed",0
763,48,Qwen 2.5 3B Instruct,zero-shot,0,sambal,"hot sauce (assumed to be homemade, no specific amount given)",1
763,48,Qwen 2.5 3B Instruct,zero-shot,0,kicap manis,"sweet soy sauce (assumed to be used for flavoring, no specific amount given)",0
763,48,Qwen 2.5 3B Instruct,zero-shot,0,telur rebus,"boiled eggs (assumed to be a single egg, no specific amount given)",0
763,48,Qwen 2.5 3B Instruct,zero-shot,0,tomato,"tomatoes, diced (assumed to be a single tomato)",0
763,48,Qwen 2.5 3B Instruct,zero-shot,0,pomelito,"lemon, juiced (assumed to be a single lemon)",1
763,48,Qwen 2.5 3B Instruct,zero-shot,0,daun bawang,onion leaves (assumed to be a single bunch),1
763,48,Qwen 2.5 3B Instruct,zero-shot,0,bawang goreng,fried onions (assumed to be a single batch),1
764,29,Qwen 2.5 3B Instruct,chain-of-thought,0,ramen pan,ramekin,1
764,29,Qwen 2.5 3B Instruct,chain-of-thought,0,butter,melted butter,1
764,29,Qwen 2.5 3B Instruct,chain-of-thought,0,all-purpose flour,all-purpose flour,1
764,29,Qwen 2.5 3B Instruct,chain-of-thought,0,dark chocolate,dark chocolate,1
764,29,Qwen 2.5 3B Instruct,chain-of-thought,0,butter,butter,1
764,29,Qwen 2.5 3B Instruct,chain-of-thought,0,eggs,eggs,1
764,29,Qwen 2.5 3B Instruct,chain-of-thought,0,sugar,sugar,0
765,29,Qwen 2.5 3B Instruct,structured-output,0,ramekin cover,ramekin cover,1
765,29,Qwen 2.5 3B Instruct,structured-output,0,melted butter,butter,1
765,29,Qwen 2.5 3B Instruct,structured-output,0,all-purpose flour,all-purpose flour,1
765,29,Qwen 2.5 3B Instruct,structured-output,0,dark chocolate,dark chocolate,1
765,29,Qwen 2.5 3B Instruct,structured-output,0,butter,butter,1
765,29,Qwen 2.5 3B Instruct,structured-output,0,water,water,0
765,29,Qwen 2.5 3B Instruct,structured-output,0,eggs,eggs,1
765,29,Qwen 2.5 3B Instruct,structured-output,0,white granulated sugar,sugar,0
765,29,Qwen 2.5 3B Instruct,structured-output,0,salt,salt,1
765,29,Qwen 2.5 3B Instruct,structured-output,0,flour,flour,1
766,30,Qwen 2.5 3B Instruct,few-shot,0,strawberry,strawberries,1
766,30,Qwen 2.5 3B Instruct,few-shot,0,crema,cream,0
766,30,Qwen 2.5 3B Instruct,few-shot,0,roti,bread,0
767,49,Qwen 2.5 3B Instruct,zero-shot,0,timun,cucumber,0
767,49,Qwen 2.5 3B Instruct,zero-shot,0,kicap masin,soy sauce,0
767,49,Qwen 2.5 3B Instruct,zero-shot,0,bawang putih,garlic,0
767,49,Qwen 2.5 3B Instruct,zero-shot,0,lemak,sesame oil,0
767,49,Qwen 2.5 3B Instruct,zero-shot,0,daun bawang,lemon juice,1
767,49,Qwen 2.5 3B Instruct,zero-shot,0,belacang,red pepper oil,1
767,49,Qwen 2.5 3B Instruct,zero-shot,0,pengasid,MSG (monosodium glutamate),0
767,49,Qwen 2.5 3B Instruct,zero-shot,0,temulawak,-,1
768,30,Qwen 2.5 3B Instruct,chain-of-thought,0,strawberry,strawberries,1
768,30,Qwen 2.5 3B Instruct,chain-of-thought,0,fresh cream,cream,0
769,30,Qwen 2.5 3B Instruct,structured-output,0,strawberry,strawberries,1
769,30,Qwen 2.5 3B Instruct,structured-output,0,fresh cream,cream,0
769,30,Qwen 2.5 3B Instruct,structured-output,0,sugar,sugar,0
770,31,Qwen 2.5 3B Instruct,few-shot,0,telur,egg,1
770,31,Qwen 2.5 3B Instruct,few-shot,0,minyak,cooking oil,1
770,31,Qwen 2.5 3B Instruct,few-shot,0,fries,French fries,0
770,31,Qwen 2.5 3B Instruct,few-shot,0,bawang holland,Holland onion,1
770,31,Qwen 2.5 3B Instruct,few-shot,0,pickle,pickle,0
770,31,Qwen 2.5 3B Instruct,few-shot,0,mayo,mayonnaise,0
770,31,Qwen 2.5 3B Instruct,few-shot,0,tomato,tomato,0
770,31,Qwen 2.5 3B Instruct,few-shot,0,daging burger,ground beef,1
770,31,Qwen 2.5 3B Instruct,few-shot,0,cheese sauce instant,instant cheese sauce,0
771,50,Qwen 2.5 3B Instruct,zero-shot,0,timun,cucumber,0
771,50,Qwen 2.5 3B Instruct,zero-shot,0,keju,cheese,0
771,50,Qwen 2.5 3B Instruct,zero-shot,0,yogurt,yogurt,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,fries,fries,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,holland bawang,holland garlic,1
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,pickling,pickle,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,mayonnaise,mayonnaise,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,lemon juice,lemon juice,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,salt,salt,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,black pepper,black pepper,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,paprika,paprika,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,garlic powder,garlic powder,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,tomato paste,tomato paste,0
772,31,Qwen 2.5 3B Instruct,chain-of-thought,0,cheese sauce instant,instant cheese sauce,0
773,31,Qwen 2.5 3B Instruct,structured-output,0,Frozen fries,Frozen French fries,0
773,31,Qwen 2.5 3B Instruct,structured-output,0,Breaded chips,Chips (Fries),1
773,31,Qwen 2.5 3B Instruct,structured-output,0,Oil,Vegetable oil,1
773,31,Qwen 2.5 3B Instruct,structured-output,0,Breaded bacon,Bacon bits,1
773,31,Qwen 2.5 3B Instruct,structured-output,0,Pickled vegetables,Pickles (preserved vegetables),0
773,31,Qwen 2.5 3B Instruct,structured-output,0,Mayonnaise,Mayonnaise,0
773,31,Qwen 2.5 3B Instruct,structured-output,0,Juice lemon,Lemon juice,0
773,31,Qwen 2.5 3B Instruct,structured-output,0,Salt,Salt,0
773,31,Qwen 2.5 3B Instruct,structured-output,0,Black pepper,Black pepper,0
773,31,Qwen 2.5 3B Instruct,structured-output,0,Paprika,Paprika (spices),0
773,31,Qwen 2.5 3B Instruct,structured-output,0,Garlic powder,Garlic powder (spices),0
773,31,Qwen 2.5 3B Instruct,structured-output,0,Tomatoes,Diced tomatoes,1
775,32,Qwen 2.5 3B Instruct,chain-of-thought,0,minyak,oil,0
775,32,Qwen 2.5 3B Instruct,chain-of-thought,0,paprika sichuan,Sichuan pepper,1
775,32,Qwen 2.5 3B Instruct,chain-of-thought,0,daun salam,leaves of lemon grass,1
775,32,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang besar,large garlic cloves,0
775,32,Qwen 2.5 3B Instruct,chain-of-thought,0,bawang putih,white garlic cloves,0
775,32,Qwen 2.5 3B Instruct,chain-of-thought,0,ajinomoto,monosodium glutamate (MSG),1
777,33,Qwen 2.5 3B Instruct,few-shot,0,Julie's Cheese Cracker,Julie’s Cheese Crackers,0
777,33,Qwen 2.5 3B Instruct,few-shot,0,hazelnut spread,peanut butter or hazelnut spread (low sugar/zero sugar),0
777,33,Qwen 2.5 3B Instruct,few-shot,0,pisang yang sudah matang dan dikukus,ripe and steamed bananas,0
777,33,Qwen 2.5 3B Instruct,few-shot,0,honey,honey,0
779,33,Qwen 2.5 3B Instruct,structured-output,0,Julie's Cheese Cracker,Julie's Cheese Crackers,0
779,33,Qwen 2.5 3B Instruct,structured-output,0,Hazel Nut Spread (Low Sugar or Zero Sugar),Hazelnut Spread (Low Sugar or No Sugar),0
779,33,Qwen 2.5 3B Instruct,structured-output,0,Bananas,Bananas,0
779,33,Qwen 2.5 3B Instruct,structured-output,0,Honey,Honey,0
783,35,Qwen 2.5 3B Instruct,few-shot,0,ayam,chicken meat,1
783,35,Qwen 2.5 3B Instruct,few-shot,0,tepung pedas BoneChef,Spicy BoneChef flour,1
783,35,Qwen 2.5 3B Instruct,few-shot,0,air,water,0
783,35,Qwen 2.5 3B Instruct,few-shot,0,mayo,mayonnaise,0
783,35,Qwen 2.5 3B Instruct,few-shot,0,susu yogurt,yogurt,0
783,35,Qwen 2.5 3B Instruct,few-shot,0,saos tomato,tomato sauce,0
783,35,Qwen 2.5 3B Instruct,few-shot,0,bawang putih,garlic,0
783,35,Qwen 2.5 3B Instruct,few-shot,0,Worcestershire sauce,Worcestershire sauce,0
785,35,Qwen 2.5 3B Instruct,structured-output,0,chicken nibbles,chicken bites or chicken nuggets,1
785,35,Qwen 2.5 3B Instruct,structured-output,0,tempered flour,crispy bread crumbs or cornflakes,1
789,37,Qwen 2.5 3B Instruct,few-shot,0,peanut butter,pumpkin seeds paste,1
789,37,Qwen 2.5 3B Instruct,few-shot,0,kicap masin,soy sauce,0
789,37,Qwen 2.5 3B Instruct,few-shot,0,kicap manis,sweet soy sauce,0
789,37,Qwen 2.5 3B Instruct,few-shot,0,madu,honey,0
789,37,Qwen 2.5 3B Instruct,few-shot,0,bawang putih,garlic,0
789,37,Qwen 2.5 3B Instruct,few-shot,0,hali,black pepper,1
789,37,Qwen 2.5 3B Instruct,few-shot,0,cili flakes,paprika flakes,1
789,37,Qwen 2.5 3B Instruct,few-shot,0,lemon juice,lemon juice,0
789,37,Qwen 2.5 3B Instruct,few-shot,0,air panas,boiling water,1
789,37,Qwen 2.5 3B Instruct,few-shot,0,air rebusan mee,cooking/measuring water,1
789,37,Qwen 2.5 3B Instruct,few-shot,0,mie,rice noodles,1
789,37,Qwen 2.5 3B Instruct,few-shot,0,mie wantan,dumplings (rice vermicelli),1
790,6,MedGemma 4B,chain-of-thought,0,kentang,Potato,0
790,6,MedGemma 4B,chain-of-thought,0,garlic powder,Garlic Powder,0
790,6,MedGemma 4B,chain-of-thought,0,garam,Salt,0
790,6,MedGemma 4B,chain-of-thought,0,pepper,Pepper,0
790,6,MedGemma 4B,chain-of-thought,0,tepung jagung,Cornstarch,0
790,6,MedGemma 4B,chain-of-thought,0,air,Air,1
791,37,Qwen 2.5 3B Instruct,chain-of-thought,0,"peanut butter, kicap masin, kicap manis, madu sikit, bawang putih, halia dan cili flakes","palm sugar, peanut butter, soy sauce, honey, garlic, salt and chili flakes",0
791,37,Qwen 2.5 3B Instruct,chain-of-thought,0,"jus lemon, air panas atau air rebusan mee","lemon juice, hot water or boiling noodle water",0
791,37,Qwen 2.5 3B Instruct,chain-of-thought,0,mie,noodles,0
792,6,MedGemma 4B,structured-output,0,kentang,Potato,0
792,6,MedGemma 4B,structured-output,0,garlic powder,Garlic Powder,0
792,6,MedGemma 4B,structured-output,0,garam,Salt,0
792,6,MedGemma 4B,structured-output,0,pepper,Pepper,0
792,6,MedGemma 4B,structured-output,0,tepung jagung,Cornstarch,0
792,6,MedGemma 4B,structured-output,0,kentang,Potato,0
792,6,MedGemma 4B,structured-output,0,air,Water,1
792,6,MedGemma 4B,structured-output,0,tepung jagung,Cornstarch,0
792,6,MedGemma 4B,structured-output,0,air,Water,1
793,7,MedGemma 4B,chain-of-thought,0,kacang kuda,Chickpeas,0
793,7,MedGemma 4B,chain-of-thought,0,air baru yang bersih,Clean Water,0
793,7,MedGemma 4B,chain-of-thought,0,sudu kecil baking powder,Baking Powder,0
793,7,MedGemma 4B,chain-of-thought,0,bawang putih,Garlic,0
793,7,MedGemma 4B,chain-of-thought,0,jus lemon,Lemon Juice,0
793,7,MedGemma 4B,chain-of-thought,0,garam,Salt,0
793,7,MedGemma 4B,chain-of-thought,0,tahini,Tahini,1
793,7,MedGemma 4B,chain-of-thought,0,ice cube,Ice Cube,0
794,37,Qwen 2.5 3B Instruct,structured-output,0,peanut butter,peanut butter,0
794,37,Qwen 2.5 3B Instruct,structured-output,0,kicap masin,Kecap Manis (Sweet Soy Sauce),0
794,37,Qwen 2.5 3B Instruct,structured-output,0,kicap manis,Kecap Manis (Sweet Soy Sauce),0
